comment,label
"Ngon đấy. Thích cái nhỏ gọn. Kỳ này mua 1 con 5.4"" để nghe gọi chính, 1 con 6.7"" để chiến game. 2 máy xài được 4 SIM, quá ngon lành",positive
"Bốn mẫu iPhone 12 này hợp vớ người dùng nè, nếu thật vậy thì khách hàng có nhiều lựa chọn hơn cho nhu cầu của mình. Apple thật tuyệt,",positive
Sẽ đợi chờ iphone 12 với màn hình nhỏ,positive
Mình thích điều này.,positive
"Tháng này lấy lương không đưa vợ nữa, ra cái là mua luôn con 12 5.4in, quá cần cái điện thoại nhỏ cấu hình mạnh",positive
nếu mà đúng như dự đoán thì hay quá,positive
"Thật tuyệt, luôn muốn một Iphone thật nhỏ gọn để có thể nhét túi quần mà không cấn",positive
"5,4 ngang có 6,4 cầm sướng cái tay ghê",positive
Nếu thật vậy thì sẽ chắc chắn làm 1 cái. Mong chờ mãi.,positive
Bản iPhone đẹp nhất vẫn chưa xuất hiện.,negative
"Mấy cái điện thoại sau này toàn >6."". Cồng kềnh quá. Phải chi nho nhỏ như IP4 thì hay.",negative
"Cái be bé kia để 1 cam là được rồi, tham làm gì táo? Trông ""điểm nhấn"" thô quá",negative
"Đang xài xaomi a2 lite chạy grabbike 10 tiếng sạc 1 lần, máy mát không nóng, quá ngon trong tầm giá 3 triệu.",positive
5.4 ich là OK . Ung hộ 1 cái,positive
Mình cụng thích điện thoại màn hình nhỏ,positive
Chờ e này. từ khi dùng 5s . Thay mấy cái đt Samsung và Oppo dùng được mÁy bữa đem đi cho. Quay lại 5s cũ. Giờ ra thì còn chờ lúa là xúc,neutral
"Ngon đấy, mình hâm mộ design của iphone SE 1, nên sẽ múc iphone 12.",positive
Táo thu nhỏ mở đầu trào lưu nhỏ gọn trở lại không lâu sau SUNG và các hãng khác lại bắt chước.,neutral
"Đa số thích màn hình lớn , màn hình nhỏ chỉ phục vụ một số ít người",neutral
Nếu tin tức này là thật tôi sẽ về quê bán con heo nái mẹ đang nuôi để mua cái táo 12pro max,positive
chỉ cần ko có cái màn hình khuyết tật là ok rồi,positive
"Mong chờ iphone 12, sẽ mua ngay khi mở bán!",positive
Thảo nào iphone 12 lại rẻ hơn iphone 11,positive
Độ phân giải chắc sẽ là 540×960 Retina.,neutral
Cảm thấy IPhone 12 Plus( 6.1inch) màu tím đẹp nhất,positive
"Ờ, tai thỏ nhỏ hơn nha, thành tai mickey nà. Mà thế kiểu gì thì dân chúng cũng tung hô hoy.",positive
"Thảm hại với màn nhỏ chưa đủ sao còn cố níu kéo, chả qua làm con 12 màn nhỏ để bẫy khách hàng mua con màn to giá cao",negative
Tôi cũng là 1 trong số 200 người đặt cọc thành công suất này. Tranh thủ giờ nghỉ giải lao phải chạy ngay ra Mobifone vì tôi biết anh Quảng được rất nhiều fan tin tưởng và yêu quý,positive
Rất thích! Nhưng Bphone3 còn quá tốt không bỏ được ...!!!,positive
"Chúc mừng Bphone, qua việc đặt cọc này đã thể hiện rất rõ bên cạnh anh đang có rất nhiều người tin tưởng và sẵn sàng đặt gạch mặc dù anh chưa hề hé lộ nhiều thông tin về Bphone thế hệ thứ 4 này. Chúc mừng anh và Bphone",positive
Ơ sao chưa kịp đặt mua đã hết rồi @@,negative
Người Việt mình cũng liều lĩnh thật. Chưa biết hết thông tin về sản phẩm mà đã dám đặt gạch rồi.,neutral
"Ai thích khác lạ mới mẻ thì dùng Bphone,còn ai thích theo lối mòn thì cứ Samsung,IPhone mà xài",neutral
"B86 hết hàng rồi tiếc quá, vậy Tôi sẽ đợi phiên bản B40 (súng chống tăng) xem sao",positive
"thật tuyệt vời,mong mọi người ủng hộ để giúp đất nước phát triển và giàu mạnh",positive
"Ghê ghê, B86 luôn à, cái tên không ấn tượng lắm.",negative
Trời sẽ không phụ lòng người. Rất khâm phục doanh nhân Nguyễn Tử Quang. Chúc Bphone ngày càng thành công vượt bậc!,positive
Hi vọng sản phẩm lần này sẽ gây tiếng vang lớn. Rất háo hức.,positive
ủng hộ hàng việt . bphon,positive
Mình nằm trong số chậm chân.ra đặt cọc thì đả hết.dù sao thì củng vui vì em nó được nhiều người quan tâm.chúc bphone 86 thành công,positive
"Bphone 3 đang sài còn chưa hỏng, sao xin tiền vk mua bp4 bây giờ",positive
Được đó chứ,positive
Hóng.,neutral
"S20 Ultra chụp selfie dù tắt chế độ làm đẹp cũng vẫn thấy... đẹp. Không ảo quá nhưng làm nổi bật được các góc cạnh của khuôn mặt, khỏi cần chỉnh sửa",positive
"chưa bấm vào đã đoán ngay sẽ có Samsung và Huawei. Rất là ưng, đặc biệt là Samsung Ultra 20, phải dùng mới thấy chất lượng các bác ạ",positive
"Trong những điện thoại này tôi nghĩ các chị em thích Samsung hơn cả, làm đẹp vừa phải mà lại không bị cà da quá đà nhìn mất hết cả nét như mấy điện thoại TQ",positive
"Điện thoại mà tôi ưng nhất về camera là Note 10+ Ai xem hình xong dù trên điện thoại hay trên máy tính, điện thoại khác đều phải khen đẹp.",positive
"Không thể bàn cãi gì về khả năng chụp hình của Samsung, đỉnh!",positive
"Tôi không thích đt Tàu, nhưng thực tế không dối lòng, Hauwei P40 Pro thật sự là số 1chụp hình bây giờ. Tôi không tin vào mắt mình vì đã thấy.",positive
"Nếu thích có đt để chụp hình thì Samsung rất ok, nhưng về độ bền thì ko được như Iphone.",neutral
Note 10+ đươc 99 điểm còn S20 dc 100 điểm dù đã nâng cấp cực lớn về camera. Có gì đó sai sai. Tay DXoMax này dạo này hay chập chờn lắm.,negative
"Nhất Oppo nhì samsung, chụp selfie ra mình tưởng thằng nào chứ k phải mình, mắt long lanh da lấp lánh, ảo còn hơn app chà mịn da.",positive
Giờ này dùng điện thoai cải lão hoàn đồng nhiều quá .,neutral
Vậy khả năng rửa ảnh đẹp bằng dslr chưa mọi người,neutral
"Biết ngay có S20 Ultra của mình mà, yêu quá",positive
Oppo chuyên gia seo phi đâu rồi.,neutral
Sao ko thấy note9s của mình vậy ta,neutral
"Sao ko có oppo nhỉ , chuyên câu slogan chuyên gia selfie. Chụp hình thì chán mà hở ra là chuyên gia",negative
"Mỗi thương hiệu đều có Gần riêng, nhưng đánh giá ĐT thì phải theo điểm An TuTu và DxOMark. IPhone vài năm gần đây luôn xếp dưới Huawei và Samsung.",neutral
"Con em thấy mình đang xài thích quá, nên đòi bằng được con S20. Thời điểm tốt để rước về cho em mình rồi",positive
"Deal thơm quá nhỉ, múc ngay một em S20 đi các bác",positive
Mấy ông ném đá chắc thấy giảm lại tranh nhau đi mua vội ấy chứ. Tôi k ném đá nhưng cũng vẫn muốn đi mua ngay 1 chú S20 haha,positive
"Giảm 2 triệu cũng mạnh nhỉ, mấy khi có kèo thơm này cho anh em. Android bây giờ chắc bộ 3 S20 nhà Sam đang đỉnh nhất rồi",positive
"Cái ông Samsung này ngộ lắm, báo giảm giá chỉ để dùng tiền mặt hay thẻ tín dụng trả liền thôi, chứ mua trả góp hay thu cũ đổi mới thì tính giá khi mới trình làng ở tít trên trời cao, bảo sao mà bán hoài vẫn không bằng thím Táo.",negative
"Tốp 10 smartphone giảm giá mạnh mấy ông Sungdroid tranh hết rồi, không chừa chỗ nào cho anh Táo nhỉ.",neutral
"Cứ hễ có giảm giá là ông Sungdroid tranh các tốp đầu 1,2,3,4 tốp mất giá. Y như tôi đã dự báo con S20 Ê xịt lốt giá nghìn đô hiệu năng kém sẽ giựt giải tốp mất giá.",neutral
Toàn nâng giá nên trời rồi nói giảm,negative
"Trong số này tôi thấy Samsung S10 lite ngon nhất. Chip 855 còn sài ngon, giá cũng hơp lý.",positive
Nếu bạn có 20tr mua điện thoại. Bạn sẽ chọn SS S20 hay Mate 30 Pro???,neutral
"Giảm quá ít, sẽ giảm thêm 50% vào 3 tháng tới.",negative
"Note 10 lite đẹp, bạn mình nó cầm nhìn cụm cam thấy rất ấn tượng. Nhưng mà em nó cũng như các cô gái đẹp, mình ví xẹp nên chỉ mơ mộng là chính thôi.",positive
"Giảm nữa đi, vẫn còn cao, kk. May có sung rẻ ăn chứ táo ăn dở mà còn khét lẹt.",negative
Tin tưởng Samsung Hàn Quốc. Chả hiểu ảnh chụp chói sáng như Huawei thế có gì mà các bác thích nhỉ. Camera chân thực hơn chứ nhỉ? Cộng điểm cho Ultra,positive
Huawei cà mặt ảo quá. Tôi chỉ thích chân thực thôi. Vote cho S20 Ultra ạ,negative
"Ai nhìn HW đẹp chứ mình thấy Ss vẫn thật hơn, nhìn HW ảo ảo như Oppo TQ",positive
Mình vẫn k có thiện cảm với đồ Tàu lắm nên chọn Samsung ở bài này thôi,negative
Cho dù huawei có chụp đẹp hơn 1000 lần cũng không mua đồ TQ nhé.,negative
Tối là tối sáng là sàng . nó phải thật chứ không phải nhân tạo,negative
"Thật thương các anh em chọn ảnh đẹp phone 1 và cho rằng đó là ảnh chụp từ S20U. P40pro chỉ mới là loại 2 của Huawei thôi, P40pro+ chưa xuất chiêu nhé.",neutral
Điện thoại Hàn chợ còn dỏm hơn cả đồ TQ,negative
Sungdroid S20 nghìn đô mà chụp xấu hơn cả con TQ hèn gì hiệu năng thua cả iPhone SE 399 đô.,negative
ảnh 1 chụp cảnh bù sáng quá lố,negative
"Đã bảo là Samsung không có cửa với Huawei mà Sfan không chịu thừa nhận. Vẫn cái chày, cái cối không ah",negative
Dù ngon cũng chịu thôi.,neutral
"phone1 chụp người thì hầu như giảm gần hết bóng, da như xử lý qua phần mềm",negative
Huawei nợ anh em một lời xin lỗi. Ảo quá nhìn k ra nét của em Phương Anh. Mình chọn Phương Anh trên S20 Ultra nhé ạ,neutral
Thấy ultra s20 chụp thật hơn. Tôi thích hơn,positive
chỉ ủng hộ máy nào có yếu tố vn.chấm hết.,positive
quan trọng là huawei không tự nứt kính camera,positive
"Biến một bức ảnh đêm thành ban ngày là quá lố, trừ khi muốn dùng máy ảnh như một cam nhìn đêm..",negative
phone 1 chụp tối mà sáng quắc như thế là sao? vậy là đẹp sao? mắt nhìn sao chụp ra như vậy mới gọi là đẹp và thật chứ nhỉ,positive
23 củ để giành chơi game đc . Vừa rẻ,positive
nếu là tôi tôi vote phone 2. Nhìn phone 1 khó cảm nhận được là buổi tối. trông giả tạo,negative
"Hôm trước thì gần 600 ae chọn phone 1, 100 ae chọn phone 2. Giờ sau khi công bố thì ngược lại. Thật bùn cười quá đi mà",negative
Tôi bảo đảm nếu phone 1 là samsung còn phone2 là iphone thì các bạn lại chê iphone chụp gì mà tối thui,negative
S20 Ultra đẹp hơn,positive
Chọn ảnh 1 vì thấy nó sáng hơn.,positive
Mình đoán đúng phone 2 là Ss. Phone 1 có vẻ tươi hơn so với thực tế.,positive
Không chơi hàng Trung Quốc.,negative
"Toàn hàng Trung Quốc. Tôi nói không từ lâu rồi, dùng Sumsung mềm mềm còn hơn dùng hàng mang thương hiệu made China",negative
Cá nhân mình xin chừa cả 6 em này!,neutral
"bỏ trên 10 củ thì cứ Ip và SS mà mua, ai bỏ trên 10 củ mà mua điện thoại Tq thì cũng phục.",neutral
"Toàn là đồ TQ, P40 Pro chụp ảnh đẹp, mà có vẻ ảo ảo.",negative
"23tr ko google app, căng đấy nhỉ",negative
Tôi chả hiểu đt ngày càng nhiều camera để làm gì? Trong khi đó đa số người dùng lại rất ít sử dụng hết các công dụng của các camera đem lại.,negative
Nói thật thấy camera nhiều quá nhìn chiếc dt thô quá,negative
Giảm giá 80% thì mua. Cho không không lấy. Vậy là em lịch sự lắm rồi.,neutral
"Ô! Huawei gần 24 triệu? Có ai mua hông, giơ tay lên!",neutral
"Dăm 3 cái điện thoại trung quốc ,cho củng không thèm lấy chứ ở đó mà 20 mấy củ .",negative
Sao toàn hàng Trung Quốc vậy !,negative
Hàng này xuất xứ từ đâu vậy anh em? Hiệu lạ quá,negative
Đang đợi B86 dùng hàng VN thôi cả nhà,positive
Em Huawei P40 Pro ngon và chất quá. Mình sẽ xúc 1 em ngay khi ra m t,positive
"Với mức 20 triệu trở lên, tôi sẵn sàng chọn Iphone mà không lăn tăn cho những dòng China rỏm",negative
thà dùng i phone hay samsung cũ loại... bằng giá như các loại trên ..mà lòng yên tâm ....,negative
Nghe sp của TQ đã thấy mất cảm tình.,negative
"Xin thưa ""Không Google"" thì tự đưa mình vào lối ""khổ"" nha bác Huawei!",negative
Vẫn đang dùng Iphone 15 ( 7+8 ),neutral
"Người ta ra sản phẩm mới ào ào, hầu như ra mắt online đâu cần phải có sự kiện gì. Anh Quảng Bê cái Phone đi đâu mà hẹn tới hẹn lui ko thấy.",neutral
Toàn China Phone vậy,negative
"Màn hình 6,1 inch mà pin 3,800 thì sài máu lon gì",negative
Không thấy em Mi nào nhỉ. Năm nay Mi định phát triển điện thoại à,neutral
Xem ra đống tồn kho cho dòng 8 plus còn nhiều,negative
Nêu diễn giải là Apple sẽ tận dụng nốt số linh kiện tồn kho của Iphone 8 plus để cho ra mắt Iphone 2020 SE Plus.,neutral
Tất cả các điện thoại của Apple đều đáng đồng tiền bát gạo. Đỉnh cao của công nghệ và tinh tế.,positive
"Game thủ quốc tế xài iPhone 8 Plus để thi đấu. Đây là tin vui cho các game thủ, có thẻ nâng cấp rồi. Sướng nhé",positive
"nếu iphone SE plus mà thiết kế như ip 8 plus thì quá tuyệt , sự lựa chọn tuyệt vời cho các gamer như mình",positive
Giải quyết xong đóng linh kiện tồn kho của iPhone 8 rồi. Bây giờ là iPhone 8 Plus.,neutral
cái này nên gọi là Iphone 9 và 9 Plus chứ không phải Iphone SE,neutral
Nên tích hợp 5G táo ạ,positive
Chờ 12 ra là ngày đẹp,positive
Ip8 plus 2021 chăng.,neutral
Tận dụng dây truyền sản xuất chứ không phải tồn nhé. Ai làm nhiều tại các công ty linh kiện điện tử sẽ hiểu,neutral
Nếu se và se plus thì tốt nhất nên là 9 và 9 plus ý nghĩa hơn. Se mà có plus thì không phải là se.,neutral
